pitcher_id,pitcher_name,pitcher_hand,pitch_group,pitches,mean_velo,mean_pfx_x,mean_pfx_z,mean_arm_angle
519326,"Strickland, Hunter",R,FC,363,84.04600550964187,1.0870247933884296,0.3777410468319559,30.32396694214876
519326,"Strickland, Hunter",R,FF,369,94.24607046070462,-0.673929539295393,1.2507859078590786,33.2769647696477
519326,"Strickland, Hunter",R,SI,104,92.62692307692308,-1.3172115384615386,0.41336538461538463,29.64326923076923
519326,"Strickland, Hunter",R,SL,152,85.13815789473684,0.5288157894736841,-0.0955921052631579,28.52368421052632
519326,"Strickland, Hunter",R,ST,98,81.53979591836735,1.5305102040816327,-0.11959183673469388,33.81734693877551
523260,"Kelly, Joe",R,CH,38,88.38947368421053,-1.4923684210526316,0.34078947368421053,21.79736842105263
523260,"Kelly, Joe",R,CU,98,87.31326530612246,0.6128571428571429,-0.9642857142857143,36.001020408163264
523260,"Kelly, Joe",R,FF,135,98.05925925925926,-0.9325185185185185,1.0988888888888888,27.245185185185186
523260,"Kelly, Joe",R,SI,155,98.23290322580645,-1.3954193548387097,0.5305806451612903,21.713548387096775
523260,"Kelly, Joe",R,SL,118,90.16101694915254,0.8147457627118644,-0.07652542372881356,32.066101694915254
527048,"Pérez, Martín",L,CH,501,83.35069860279441,1.2026347305389222,0.6809780439121756,46.30818363273453
527048,"Pérez, Martín",L,CU,310,77.86387096774193,-0.29387096774193544,-0.3552258064516129,50.13129032258065
527048,"Pérez, Martín",L,FC,487,87.92772073921972,0.07131416837782342,1.0161806981519508,46.727926078028744
527048,"Pérez, Martín",L,FF,119,91.28319327731093,0.9073109243697479,1.2328571428571429,47.911764705882355
527048,"Pérez, Martín",L,SI,786,90.72150127226463,1.3465394402035624,0.8289185750636132,46.211832061068705
527054,"Teheran, Julio",R,FC,20,86.495,-0.057499999999999996,0.6799999999999999,21.145
527054,"Teheran, Julio",R,SI,29,90.37586206896552,-1.2655172413793105,0.11862068965517242,19.362068965517242
528748,"Castellanos, Humberto",R,CH,23,85.17391304347827,-1.161304347826087,0.2826086956521739,27.069565217391304
528748,"Castellanos, Humberto",R,CU,27,78.1962962962963,0.8455555555555555,-0.42037037037037034,6.5888888888888895
528748,"Castellanos, Humberto",R,FC,50,87.05799999999999,0.0026,0.6876000000000001,20.98
528748,"Castellanos, Humberto",R,FF,27,89.4962962962963,-0.3914814814814815,0.7862962962962963,19.14074074074074
528748,"Castellanos, Humberto",R,SI,59,90.64915254237289,-1.3179661016949153,0.16661016949152543,14.940677966101696
541640,"Ramírez, Erasmo",R,CH,20,83.47,-1.1515,0.519,35.864999999999995
